Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,σ_Rt,Amihud,σ_LIQt,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,Year_x,Month_x,European_News_Index,Year_y,Month_y,SEPU
2019-02-20,BTCUSDT,3907.35,3986.98,3870.66,3969.74,36205.14085,8.292678700794028,10.496956400161991,0.028910388300686055,0.03155975884228714,0.0157286045601741,0.002354482480497084,0.02243760589927922,0.0014983966742904038,0.0020140015897499126,24.953410335786657,2019-02-20,54.45139806349037,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-21,BTCUSDT,3969.74,4016.48,3901.03,3937.31,31103.884728,8.290789331065788,10.34508800123478,0.02242805083423847,0.029276831840274974,-0.00820285235134137,0.0157286045601741,0.024235402636414143,0.0007929224333676315,0.001966278756356737,24.955579340908415,2019-02-21,54.49467406799664,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-22,BTCUSDT,3937.31,3988.0,3926.65,3962.0,23943.16375,8.298161176141742,10.083438123680402,0.014920333714725188,0.025687707308887527,0.006251199257121855,-0.00820285235134137,0.024088990772745303,0.0006199472025758015,0.0019465394323254462,24.95507242080678,2019-02-22,54.62837865770783,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-23,BTCUSDT,3962.0,4162.02,3933.15,4117.76,33657.942883,8.291045131081729,10.424004351290177,0.055864906362399866,0.03323200707226561,0.03856037791205596,0.006251199257121855,0.025859509345242147,0.003699190504202288,0.002099717989976998,24.982330980113968,2019-02-23,54.39174460814185,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-24,BTCUSDT,4118.0,4198.0,3712.66,3743.56,62224.18689,8.333755812324062,11.03849905989449,0.056769122130887965,0.0391162858369212,-0.09527229584676795,0.03856037791205596,0.04614877540128781,0.0086309103556402,0.003214113614814196,24.958975809735072,2019-02-24,54.6259678807649,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-25,BTCUSDT,3743.56,3872.66,3740.0,3827.92,38102.966245,8.342363500380579,10.548047412283786,0.03469704708321811,0.03801147614849543,0.02228454438909258,-0.09527229584676795,0.04762980994611084,0.0021126701007374116,0.003023391597353507,24.920211777236805,2019-02-25,54.785578271844926,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-26,BTCUSDT,3828.44,3841.51,3777.0,3809.23,28838.748036,8.261696888416196,10.269475179777002,0.01314002708322719,0.03179361388217837,-0.004894505754567034,0.02228454438909258,0.046704854291555305,0.00047660719451422996,0.0031439834878881695,24.924735661144013,2019-02-26,54.620218954694444,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-27,BTCUSDT,3809.31,3838.85,3677.17,3818.07,31500.995466,8.253620797454113,10.357774426409627,0.04074191995238027,0.03403069039972885,0.0023179903657044075,-0.004894505754567034,0.04684250090875735,0.0002237923196892699,0.003221456949182396,24.915309067182964,2019-02-27,54.87255691648761,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-02-28,BTCUSDT,3818.04,3888.0,3763.87,3813.69,32561.961044,8.252928121562265,10.390900046926884,0.027875916008498588,0.03249199680192128,-0.0011478349635986676,0.0023179903657044075,0.0465797562700483,0.00011046540322925544,0.0032909128728582284,24.927733293452803,2019-02-28,54.931991710435234,0,0,7.610357618312838,0.6931471805599453,5.438079308923196,7.610357618312838,0.6931471805599453,5.4443924576929
2019-03-01,BTCUSDT,3814.26,3857.0,3813.01,3823.0,23174.57217,8.265650165580329,10.050810929422228,0.011343568035438942,0.027204889610300695,0.0024382303359971385,-0.0011478349635986676,0.04169069049266528,0.0002425904091837593,0.0033499035740229715,24.926557066270497,2019-03-01,54.696527412281554,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-02,BTCUSDT,3822.17,3841.31,3772.25,3819.93,19445.838355,8.257644958208228,9.875388359828625,0.015992156887761896,0.024401706429665996,-0.0008033568710194448,0.0024382303359971385,0.009652612087077099,8.134939525896135e-05,0.0007823810695853568,24.924310928793957,2019-03-02,54.786149999277825,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-03,BTCUSDT,3819.97,3835.0,3781.32,3807.75,16718.16541,8.253568733238097,9.724251156336246,0.011233312224137471,0.021109607878283865,-0.003193634329779857,-0.0008033568710194448,0.00292522010559683,0.0003284195644925224,0.00014555391754753262,24.923302364806837,2019-03-03,54.89336831648516,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-04,BTCUSDT,3807.32,3830.0,3670.69,3715.3,34742.84166,8.251924713801357,10.45572883437729,0.026340022696366833,0.022417211582804606,-0.024579034902947085,-0.003193634329779857,0.010234373779514321,0.002350772030557441,0.0008837851506628016,24.90933445794649,2019-03-04,55.19994694258338,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-05,BTCUSDT,3716.1,3877.1,3703.55,3857.73,32962.536162,8.250620082174692,10.403126927725786,0.04561026801228023,0.028215475690173512,0.03761949897608185,-0.024579034902947085,0.020098082972884464,0.00361617225642231,0.0014993373320185456,24.919550832571957,2019-03-05,54.83828433096877,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-06,BTCUSDT,3857.58,3907.0,3813.09,3861.84,24775.11883,8.262842730477317,10.117595155553992,0.021379462388270976,0.02650647236469788,0.0010648262502562917,0.03761949897608185,0.020055140310346192,0.00010524499487131205,0.0015000428161663388,24.93638036750214,2019-03-06,54.38167751692757,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-07,BTCUSDT,3861.84,3905.4,3840.4,3873.64,26455.257661,8.27052509505507,10.183210194886342,0.015369853606958918,0.02372231767526314,0.0030508796229149976,0.0010648262502562917,0.020058820502081767,0.0002995990031166247,0.0014935343555874353,24.939631637630608,2019-03-07,54.29805697682775,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-08,BTCUSDT,3873.63,3932.0,3800.0,3864.89,34730.366592,8.270115489806397,10.455369701167582,0.028907687863310827,0.02501866022227506,-0.002261412368743811,0.0030508796229149976,0.020111147588567423,0.0002162919565141032,0.001475487288491747,24.936638419989812,2019-03-08,54.52253832820803,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-09,BTCUSDT,3864.88,3971.75,3854.75,3943.04,30979.747653,8.276903481267057,10.341088968456729,0.02958054694570121,0.0261591319031316,0.020018778312975473,-0.002261412368743811,0.021130564061113327,0.0019358481852383687,0.0014414158388301405,24.94732932561668,2019-03-09,54.526293053752575,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-10,BTCUSDT,3943.43,3943.43,3881.69,3916.82,23187.561412,8.286962082600134,10.05137126784224,0.011923590111053274,0.02260024645511202,-0.006671899312085172,0.020018778312975473,0.0167990728721163,0.0006637800091447074,0.0013872141578462908,24.95146176847693,2019-03-10,54.45950372567616,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-11,BTCUSDT,3915.99,3936.98,3830.0,3871.61,38066.885705,8.279806181951452,10.547100041591186,0.01967721044214001,0.021869487451869014,-0.01160965889101032,-0.006671899312085172,0.01089454711420588,0.0011007441709312573,0.000697824583835985,24.943255474985396,2019-03-11,54.58657008299241,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-12,BTCUSDT,3871.61,3905.2,3826.06,3882.73,26921.008622,8.278169210920675,10.200662250441622,0.018731495695329347,0.021084989512734097,0.0028680732654525684,-0.01160965889101032,0.01093477963255818,0.0002811653983865998,0.000669955430477681,24.93764783718477,2019-03-12,54.3676119520804,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-13,BTCUSDT,3882.69,3893.56,3840.0,3866.0,24461.008757,8.270064277351516,10.104835649478263,0.010645640800759934,0.018475152334740556,-0.004318133680231907,0.0028680732654525684,0.01105790578281672,0.00042733339066775055,0.0006546516953984129,24.939159893019323,2019-03-13,54.16363674138212,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-14,BTCUSDT,3866.0,3920.0,3810.43,3877.12,27048.74853,8.26707918519752,10.205396018139671,0.02538606961558523,0.020202881654951724,0.0028722291904868377,-0.004318133680231907,0.0110770763776152,0.0002814422081594451,0.0006440684401699171,24.938041708019437,2019-03-14,54.0962761339443,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-15,BTCUSDT,3877.12,3939.22,3872.2,3923.76,21740.061498,8.273846932784508,9.986911989466048,0.017013799044680346,0.01940561100238388,0.011957767776503729,0.0028722291904868377,0.008407189038562926,0.0011973438625589663,0.0004059439285364721,24.94600383166446,2019-03-15,53.89545574635733,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-16,BTCUSDT,3924.46,4056.98,3921.98,4005.98,28568.376124,8.278738013150276,10.260055655107525,0.03372386976109608,0.022985175692061932,0.020737866966801063,0.011957767776503729,0.011476212298388003,0.0020212236330782096,0.000688979716180928,24.966121102727868,2019-03-16,53.68412404661859,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-17,BTCUSDT,4005.98,4012.0,3950.01,3981.14,18814.255577,8.308194133443248,9.84237013684486,0.011568703815332551,0.020131057722879587,-0.006220034276640175,0.020737866966801063,0.010169992442551035,0.0006319650846451619,0.0006861783952426069,24.969608100095343,2019-03-17,53.76609278041675,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-18,BTCUSDT,3981.85,4037.0,3953.33,3987.81,22454.47801,8.297045149081827,10.019245339203994,0.018721857433218747,0.019778757650464378,0.0016739975925546856,-0.006220034276640175,0.010223370626490837,0.00016707821156994253,0.0007049786457418105,24.970212833530454,2019-03-18,53.8475314593205,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-19,BTCUSDT,3987.83,4031.0,3970.0,4015.53,19893.741815,8.30325712085294,9.898160479594566,0.014672518919426492,0.018502197967704907,0.006927135632308982,0.0016739975925546856,0.009281731614589306,0.0006998407074313996,0.0006856290512669206,24.97335246247911,2019-03-19,53.80982355925629,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-20,BTCUSDT,4017.48,4050.0,3980.5,4043.04,23432.300255,8.301769763117166,10.061870702312465,0.016843730793886166,0.018087581174250224,0.006827540584871963,0.006927135632308982,0.009126637740955712,0.000678555786182268,0.0006393233136766523,24.980193465656342,2019-03-20,53.81063882869583,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-21,BTCUSDT,4043.04,4069.32,3880.01,3980.64,35997.682119,8.306472160100585,10.491209829782074,0.036912384240197965,0.02279378194073716,-0.015554273864159942,0.006827540584871963,0.012438355581957931,0.0014826005881614362,0.0006754997141995278,24.976571743062678,2019-03-21,53.91815011339801,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-22,BTCUSDT,3980.85,4008.0,3968.25,3986.93,20022.606318,8.311231188310787,9.904617230110073,0.009090380081903564,0.019367931476028763,0.0015789007957782457,-0.015554273864159942,0.008680242138486075,0.0001594105818626066,0.0004836648838960459,24.97303443866127,2019-03-22,53.89857223068877,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-23,BTCUSDT,3987.89,4018.83,3978.01,4006.01,17302.604318,8.2960476427647,9.758612307768788,0.009813282674123668,0.01697926927555249,0.004774222311483049,0.0015789007957782457,0.008463576955335513,0.0004892316818122094,0.00048743245206275045,24.97347936150291,2019-03-23,53.61585972741881,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-24,BTCUSDT,4006.01,4006.02,3950.0,3992.18,17179.850648,8.298746094475197,9.751492502136081,0.01223080974515525,0.01579215439295318,-0.003458285883080886,0.004774222311483049,0.008643863680600558,0.00035464170047029645,0.0004582731897585163,24.970198091782564,2019-03-24,53.56615849868412,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-25,BTCUSDT,3991.35,3999.3,3888.71,3936.12,33192.890217,8.295553508724534,10.410090981880813,0.01927424657509827,0.016662677438489454,-0.014141981082905222,-0.003458285883080886,0.009584358241350444,0.0013584877507333908,0.0005449920707011519,24.960233055065697,2019-03-25,53.664314766410065,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-26,BTCUSDT,3935.47,3958.98,3894.0,3948.55,29349.537627,8.29387462478774,10.287032071367245,0.015682503572423213,0.016417633971972892,0.0031529563817779935,-0.014141981082905222,0.00889842434015296,0.00030649815805997927,0.0005755768881407479,24.954895466301252,2019-03-26,53.84126854823291,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-27,BTCUSDT,3948.77,4048.0,3936.15,4038.05,32364.555852,8.283741695312617,10.38481914778951,0.027878912562685543,0.019282953619651055,0.022413479269574252,0.0031529563817779935,0.01196137949630712,0.002158292691533789,0.0007881078405647608,24.97165211190193,2019-03-27,53.45530879367637,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
2019-03-28,BTCUSDT,4039.58,4039.7,4002.0,4027.81,20089.293875,8.305978210967302,9.907942309107648,0.007769367421919268,0.01640455707021811,-0.002539098249029031,0.022413479269574252,0.012133889566729828,0.0002562689779385396,0.0007731024860360278,24.982196696891602,2019-03-28,53.31536732603372,0,0,7.610357618312838,1.0986122886681098,5.43372200355424,7.610357618312838,1.0986122886681098,5.636849635915431
