time,open,high,low,close,Volume
1562284800,562725036.2648559,591382363.8404548,401344216.31591606,462753093.1286973,187964213.306901
1562371200,475985645.55658996,507936980.9278122,396152250.2813704,418940400.5929245,65087720.8593818
1562457600,418735836.0490889,447396115.578396,399836950.36363655,427561070.25949013,44745195.415432
1562544000,427925874.2838573,477118188.7212698,381589346.7627541,428487167.87007546,41682875.5825019
1562630400,414224433.5951078,449371860.94950473,390678582.35110146,423225944.891556,42604792.4564648
1562716800,408405984.92873436,460464775.60295254,361226677.4126611,407502425.0519269,48977715.4725046
1562803200,407633410.0254946,422314899.77737296,356220387.9687214,382295776.56855243,44098986.2046755
1562889600,382457943.9709999,416691086.5303223,360053002.06117433,397825673.7262177,35560767.5120185
1562976000,397944806.3577937,427652036.6390501,351208207.6189998,397072014.1926781,27322954.3254651
1563062400,397230702.53192616,427807065.2916227,339996371.4106262,355694342.76785976,35946702.0044791
1563148800,355735838.3906093,400084074.2766629,332116464.9913988,365648264.3487242,43640417.6445789
1563235200,378690170.4891049,398748325.9408739,315673215.17760134,328581296.71196896,40931027.8086776
1563321600,340479860.64904445,384965492.326164,315936962.19020224,350299745.57131666,41943733.9025819
1563408000,339108549.6205406,402986182.49711853,324031161.61714876,371805552.9917978,40294312.2117385
1563494400,384303504.8855916,389308491.5755479,340616334.9351918,367896287.92638594,20985814.4760184
1563580800,355192852.9186449,401745361.63849187,349307427.8833611,375435845.4991111,23224389.5706769
1563667200,375725078.7440716,378587074.0636766,348195419.2292989,357477482.87953347,18672572.0248753
1563753600,370454773.3367497,373314305.81759566,339036618.72514033,348364952.97936195,18386633.6749831
1563840000,360395101.8266747,360795468.2394865,330630134.6920334,344015364.2484155,20933954.4352312
1563926400,343859454.0375715,358249707.87016964,320989039.4360012,341142867.14752704,23778758.2767719
1564012800,353592297.1571075,368249999.09415454,328422606.7311449,357295402.085664,20743343.57976
1564099200,357412688.3681758,357824110.9334018,337248403.27623624,344131066.54475665,19529226.8316221
1564185600,344170645.90714914,370069794.57154006,313811472.2428954,342820581.1584527,20927260.1952568
1564272000,342370704.2734464,348397369.4446166,318484628.3574209,333242725.73929113,19881529.5020944
1564358400,344973991.18230337,351716707.55188596,327226441.27860636,331959687.84748566,19043895.9681411
1564444800,332445949.2537643,353559330.95303005,316434021.7904349,335432232.5316646,16879207.9165338
1564531200,346989455.48125416,366919104.0315272,323243364.00110984,352665212.7630542,21163842.2982014
1564617600,353078964.8198796,367172383.11411303,321633159.9387909,351428750.64257807,20371895.3836666
1564704000,351775843.39832675,360326765.64086884,336010727.270997,355582406.9431289,18547571.8947595
1564790400,342922356.75870365,368777802.0712369,329383862.3024036,352432462.8697296,15884620.3682172
1564876800,339137811.8098096,374460528.4189345,331371182.1099281,344607260.5096938,19201456.1507707
1564963200,344634130.060021,389578789.17408645,331378971.21155864,370151024.1803157,30981600.7974288
1565049600,355955392.2373519,386664086.24562514,337855965.5134188,359840735.84075624,19780696.0200368
1565136000,359931336.55281717,381073684.1477213,329823924.1923362,361172097.17201525,26557867.8001382
1565222400,361270717.7577512,378471648.4713637,331684431.4082993,347108677.2752219,16810827.9001707
1565308800,347210868.6396327,363319564.93809736,337488871.616917,357867357.380538,21687157.3237816
1565395200,343592307.2337741,375908543.41148126,324490260.9102605,353828622.9227391,17890257.3189259
1565481600,353863785.7674204,363805093.5571222,334438587.214842,347971428.17264813,18848500.3158872
1565568000,361891334.95436573,362648869.8374316,337908276.5801701,357423040.71869373,21026446.4234475
1565654400,343579771.5163011,359405560.0667487,324196933.4516797,341048684.364716,27198166.3988499
1565740800,341087269.643603,367324751.9238802,310512586.4327965,326838666.3928131,34440341.3253766
1565827200,326860269.4922671,353243877.96326,285891233.76448387,311071520.0575021,32201089.9273662
1565913600,323346060.3622844,331044252.6123107,294059685.2572585,325212974.0601284,19848435.1029867
1566000000,312645245.4228513,328975463.75893337,301268370.0720772,320744268.6183766,18736776.0895881
1566086400,321127863.6058503,343039677.84008986,304048449.633541,336645078.9572143,20827452.317239
1566172800,324213842.09361345,356945654.705218,310190341.7991323,330121559.7417165,20272620.6129023
1566259200,343365561.2666688,344251053.7045533,318751535.17385066,325473581.5508683,19725908.9992221
1566345600,338736624.2257032,352704518.77777654,297747918.35580647,318498063.53904164,21014230.2200588
1566432000,318182761.8169029,334165206.5882579,294822697.5175169,317819746.1486019,21877966.7483575
1566518400,317870303.4821798,342061208.5373954,303787222.32908154,314383958.98698384,22416711.5631142
1566604800,314428280.14018744,340566175.49500525,298818815.7283469,319077898.8332305,22336274.834222
1566691200,319104548.71921015,338120363.1535435,299529777.46055514,318707451.51225525,22719737.2941701
1566777600,306484462.42611086,334882670.0699538,306484462.42611086,313263750.2812106,22989198.0357284
1566864000,313122634.66725045,326289708.29434556,302962207.93353707,319740975.95438665,21298883.5759962
1566950400,307602646.70007753,323345044.3050746,288961812.41887695,305451270.8150641,23544960.467421
1567036800,293991367.2083893,305751021.8967249,281887156.8879435,287028875.4148695,28660190.364383
1567123200,298561943.17407364,305150681.1809329,282830034.11080897,301367756.49928266,23750503.4951067
1567209600,301073798.83256555,304642586.62285095,285678910.52211994,290245808.81945574,23993485.2160921
1567296000,301869908.69916004,309374570.5248493,288603019.6330962,307345951.8753643,22702302.693845
1567382400,295559624.96288264,329519043.27240354,295126311.6451791,314227198.423614,25949633.0101429
1567468800,314250590.3842924,326323312.1612071,298831412.90314096,321318154.72836447,40648730.5950292
1567555200,321358270.5077959,327908788.93227893,288994115.0783521,307589851.3575443,27636451.7954212
1567641600,307624913.7753565,309887729.16395324,291345968.8978859,307258771.8221483,32191334.6189169
1567728000,294472903.38483304,331460736.88573223,271843165.5366603,299663223.11766374,29699285.262175
1567814400,299638041.5535434,307513646.24024045,274362871.0283265,304734687.85488796,34713432.6009317
1567900800,292437951.77009916,307981338.43397427,284969864.7641989,302321626.70594203,31628168.3469135
1567987200,289400154.59414846,306506407.8483191,280280452.74552107,299660480.86975414,34584261.3973411
1568073600,287491054.887207,302097772.4107442,276133095.9981295,293546938.50186795,29754055.9548524
1568160000,281275351.88458836,297855500.56964344,274635135.7781009,295280563.65408427,30369192.2857389
1568246400,295586410.93784493,304345692.2615187,279471842.13060665,290419925.9066295,38477574.940886
1568332800,290554279.9858461,304180054.1099698,283025059.2066842,301577482.5946263,34164745.5767662
1568419200,301529487.7156352,303730350.0737688,284817689.112762,301225800.12617034,36308068.9503452
1568505600,301468457.38067716,314656337.48224443,286006913.1075556,299816602.5220062,35913011.2657977
1568592000,300276511.78095245,301955615.75551134,280531801.2875326,298810678.1604659,31073758.9371039
1568678400,298472965.8074861,324081162.7380999,282505892.53415567,309046102.1356096,38928618.0004971
1568764800,321042282.09097457,348477476.55179644,305573289.1287375,332379378.51760346,45508472.9884453
1568851200,332728646.5898399,339882502.89647573,302697854.22113705,323871884.43417037,46515874.74605
1568937600,324324538.60195947,337562230.31704634,317080410.12713057,320675985.29994965,45039952.5147444
1569024000,333047866.43180776,333421557.9139749,300624407.98692364,314917928.2610839,48178406.1837729
1569110400,314566374.7646991,318358960.83726573,298505229.3755964,316067133.6247517,38019804.7935668
1569196800,304000157.9816616,316970250.6296492,291370464.65728116,293681469.83136386,35612713.633253
1569283200,293821077.7040408,308612405.86731195,232919052.7776381,258969433.521557,55961717.9124553
1569369600,258995960.5942743,275985641.2511388,249265913.0089411,266056969.75157887,59004615.7459545
1569456000,266443276.45004934,277492320.0182281,234668939.57729733,254186514.63188472,47039815.0687203
1569542400,254222686.82226294,271826518.31035036,248249980.39091527,258403423.524829,47740436.6983269
1569628800,268773915.5575123,284046126.9775584,252818476.05452994,269367515.47882247,36212484.2568883
1569715200,269398328.8400055,280259923.439358,249464034.88788733,263810114.92635483,42057235.3286492
1569801600,274038394.1356889,304845796.70788443,252926388.37020788,292217563.6773845,56788340.026407
1569888000,292462802.1592351,310809755.5422448,278669837.8684197,282872283.2906382,40627762.1347795
1569974400,283156522.23933816,295628396.11615634,267944555.75060484,274585364.6672439,41998983.0217103
1570060800,274756030.1326088,286345331.01559705,263325244.1939695,270238026.2567066,36831594.7626427
1570147200,270382556.8460546,290465147.8923899,261961504.62789485,277290500.02605665,42790256.4172091
1570233600,287431465.995138,288738983.22117066,272701981.13156956,277087319.4798355,39523178.8505698
1570320000,277307777.3822044,288118288.32763827,264446612.0625311,267216379.45228454,39888306.1239279
1570406400,277131065.0595057,292988019.1492879,264165039.48080444,289175936.1980895,48340111.3871497
1570492800,289402908.7825477,294093391.24284285,275976236.8426302,278317515.9828706,49686030.1264979
1570579200,288547857.7908955,306946381.38636297,266158715.93589863,281791520.22059727,39866985.2852368
1570665600,281831064.73814213,295001478.6796183,267095634.41710833,281684677.2343155,49677182.6176776
1570752000,281945591.80441844,300248961.0495048,259927480.5543551,281374467.1204914,40375006.1853705
1570838400,271343708.80198544,286929312.8703053,270999652.2963346,272600105.9843572,45555606.396974
1570924800,272631094.3258738,329774546.0912712,267032317.16939172,302176657.2578961,63022219.356317
1571011200,302044419.4518904,337798657.01603293,289754986.8846012,315302163.19192064,62587719.1547843
1571097600,304813483.0974341,317519868.0979995,295058596.31139344,307500525.70964193,51021747.8489077
1571184000,307811662.1453784,328338870.71444887,288766362.2411657,320984153.87474835,50453503.5729636
1571270400,321014578.0177031,366001520.98784924,308989118.2750775,333951792.3830633,69284578.4418634
1571356800,333821845.5148204,355714721.2072146,313658583.0248006,329098267.6005033,60974753.7544711
1571443200,319270506.0262317,344850469.7984056,316239426.41910607,339046571.26128346,69854266.4985829
1571529600,339294219.03382355,354176429.97968274,306679159.3693669,330763774.1291316,73929041.1746248
1571616000,330831863.37143785,345637311.5168191,307744377.16456246,329914458.0495831,82871965.6117667
1571702400,329665980.54284924,344135748.5544902,301483050.4048014,302869869.04037297,75401114.3164151
1571788800,302744043.0324241,333303117.37622267,275267661.450207,300146885.307491,79098132.0578865
1571875200,300181108.80776596,310984359.7654952,286612911.1614337,307796687.28121096,81089549.7806242
1571961600,307500428.41813874,363696369.7790726,270086930.5184516,316465162.2348514,98393333.4559325
1572048000,317028566.26363367,390755485.5590483,284186983.48314047,315523637.00228006,118806014.68649
1572134400,315899611.80990225,346863396.51282835,299024822.22371155,325938586.2938943,99570088.95246
1572220800,314012554.22542137,351497990.7556968,301860310.6078189,314356901.6592347,92641728.2745794
1572307200,325619058.97597206,338230610.71066034,297738046.95381504,321573127.3159598,84668273.0135847
1572393600,310123538.74807656,333453237.2696398,295593005.4223486,312500620.6034164,88417561.79392698
1572480000,324038250.6011857,333546430.578039,305766887.4040607,312199861.3439082,71984478.5683258
1572566400,323669272.91333085,328809836.84651816,308977135.2412269,315660276.620967,78345890.483744
1572652800,315704698.9579337,332147878.530656,302800215.94168264,306208252.33294505,63265560.6887736
1572739200,317585176.4773639,331740342.9749075,298417895.11596215,314248821.2823654,57458628.343524
1572825600,314284589.5162271,338926078.38958716,300273118.9234985,309767159.99536335,64099227.4190211
1572912000,309802341.2368921,323811001.62923753,301718502.8525182,306819129.6617497,78253832.4438089
1572998400,306819676.92817765,322590907.06171787,304698729.2414146,307665158.7132766,88245385.7879658
1573084800,319138596.5751452,342938864.30020374,298981424.0880938,336568496.512365,97202346.3847473
1573171200,325737925.9983886,349869648.5549694,295780663.0928826,320799954.49807584,88247110.9056504
1573257600,331266479.0604843,335674098.455909,308466024.06485415,322477149.0736177,93088817.3857298
