time,open,high,low,close,Volume
1740355200,60.85599187158337,60.85599187158337,60.83932917582635,60.83932917582635,24145733597.106174
1740355260,60.839299071868304,60.839299071868304,60.828457733809614,60.834757416111415,24145733597.106174
1740355320,60.83487194536372,60.842655369054974,60.83467424552342,60.84239373665928,24145733597.106174
1740355380,60.84262748090449,60.84262748090449,60.839929035649995,60.840648054151316,24145733597.106174
1740355440,60.84079507668954,60.8457815234554,60.84079507668954,60.8457815234554,24145733597.106174
1740355500,60.84604196420632,60.84604196420632,60.84223800425641,60.84223800425641,24145733597.106174
1740355560,60.84198037919267,60.84198037919267,60.837001197333926,60.837001197333926,24145733597.106174
1740355620,60.837191406369286,60.83732770106513,60.8326701271833,60.83671840820981,24145733597.106174
1740355680,60.83688263077131,60.84056925286156,60.83528397225613,60.83810745264838,24145733597.106174
1740355740,60.83841724086063,60.83841724086063,60.837981969795294,60.838251685773784,24145733597.106174
1740355800,60.83723985864683,60.83723985864683,60.81294319634174,60.81294319634174,24145733597.106174
1740355860,60.81287656108678,60.81287656108678,60.808338539207874,60.808338539207874,24145733597.106174
1740355920,60.80857004219518,60.81804440227884,60.80849939869671,60.812727851173996,24145733597.106174
1740355980,60.8125081901925,60.817884769957274,60.8125081901925,60.81305447100227,24145733597.106174
1740356040,60.81245700121305,60.81254426964053,60.78172011809352,60.78172011809352,24145733597.106174
1740356100,60.781988904483875,60.78230501146721,60.777466750279174,60.78230501146721,24145733597.106174
1740356160,60.78216475006225,60.792260010079325,60.78014946391808,60.78606768767556,24145733597.106174
1740356220,60.786134010690375,60.801609185273165,60.786134010690375,60.801306777326516,24145733597.106174
1740356280,60.80126223942902,60.80126223942902,60.79766733067608,60.79912755794443,24145733597.106174
1740356340,60.79900380032497,60.79908100091108,60.79384352837094,60.794384450762564,24145733597.106174
1740356400,60.79428956098491,60.80515980382477,60.79428956098491,60.80515980382477,24145733597.106174
1740356460,60.805174347792764,60.81025896560745,60.804401235214335,60.80450504482652,24145733597.106174
1740356520,60.80439007231059,60.80439007231059,60.798381039260306,60.798381039260306,24145733597.106174
1740356580,60.79783231160285,60.79783231160285,60.79184514231968,60.79305747647019,24145733597.106174
1740356640,60.793287973580526,60.79461221880222,60.785307005347754,60.788264789368526,24145733597.106174
1740356700,60.788299549722915,60.80206903666965,60.788299549722915,60.80206903666965,24145733597.106174
1740356760,60.80249523477181,60.806293665037344,60.8016440772016,60.806293665037344,24145733597.106174
1740356820,60.806906760359745,60.80915035115629,60.80061401330122,60.80915035115629,24145733597.106174
1740356880,60.8090449149535,60.81004876505579,60.80694830014167,60.81004876505579,24145733597.106174
1740356940,60.8102503422135,60.8102503422135,60.80700196083849,60.8100017705082,24145733597.106174
1740357000,60.810025770117115,60.82312721645254,60.809092122198514,60.82312721645254,24145733597.106174
1740357060,60.8231640395433,60.826038016777495,60.819496111827384,60.819496111827384,24145733597.106174
1740357120,60.819965806558365,60.819965806558365,60.811419558710845,60.81742082943842,24145733597.106174
1740357180,60.81727875314472,60.834214741514295,60.81727875314472,60.834214741514295,24145733597.106174
1740357240,60.83469329471912,60.83469329471912,60.82091118993491,60.82248742885879,24145733597.106174
1740357300,60.82315996863789,60.837918388806244,60.82315996863789,60.837918388806244,24145733597.106174
1740357360,60.838695209263015,60.84456262194343,60.83838785449564,60.84456262194343,24145733597.106174
1740357420,60.844609203304145,60.84591556227308,60.841388264028204,60.841400523753876,24145733597.106174
1740357480,60.84125119181972,60.848799586979716,60.84125119181972,60.848799586979716,24145733597.106174
1740357540,60.8490155800376,60.864788202685446,60.8490155800376,60.86133383111956,24145733597.106174
1740357600,60.86139232019377,60.86559555876896,60.86139232019377,60.86559555876896,24145733597.106174
1740357660,60.86528118673139,60.894348713593125,60.865275383970605,60.893950683336065,24145733597.106174
1740357720,60.894021034084155,60.8974229181921,60.89143343202416,60.8974229181921,24145733597.106174
1740357780,60.897545461579625,60.898882922184505,60.88684224567464,60.88802819890201,24145733597.106174
1740357840,60.888098742687966,60.895798360898326,60.888098742687966,60.892196812059055,24145733597.106174
1740357900,60.892282044572866,60.895975521125045,60.891666355068864,60.895975521125045,24145733597.106174
1740357960,60.895879527886535,60.89904399549509,60.895879527886535,60.89904399549509,24145733597.106174
1740358020,60.89904971021123,60.90198007786496,60.89161814838423,60.89161814838423,24145733597.106174
1740358080,60.8919296332321,60.8919296332321,60.88609691693436,60.88886489777533,24145733597.106174
1740358140,60.88894930655634,60.88894930655634,60.886183490506106,60.886183490506106,24145733597.106174
1740358200,60.88688043149722,60.90533107146515,60.88688043149722,60.90217734074768,24145733597.106174
1740358260,60.90242170963133,60.907175628095764,60.901632564078966,60.907175628095764,24145733597.106174
1740358320,60.906540848449986,60.90668534591332,60.900537038476784,60.900537038476784,24145733597.106174
1740358380,60.90047442597842,60.90047442597842,60.90001047465402,60.90001047465402,24145733597.106174
1740358440,60.89998978758254,60.89998978758254,60.891762773628756,60.891762773628756,24145733597.106174
1740358500,60.89164336605823,60.89409762654838,60.89164336605823,60.89242987921632,24145733597.106174
1740358560,60.8931652977445,60.906750461842904,60.89315868726543,60.906673044239476,24145733597.106174
1740358620,60.90686462385041,60.90994354889732,60.90436760247769,60.90701597948297,24145733597.106174
1740358680,60.90725219058968,60.912216340013295,60.906988557511234,60.911418999629774,24145733597.106174
