Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,σ_Rt,Amihud,σ_LIQt,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,Year_x,Month_x,European_News_Index,Year_y,Month_y,SEPU
2017-08-17,ETHUSDT,301.13,312.18,298.0,302.0,7030.71034,,8.858043023796828,0.042598002434924294,0.042598002434924294,,,,0.0,,24.072942602668885,2017-08-17,57.69474949979667,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-18,ETHUSDT,302.0,311.79,283.94,293.96,9537.84646,5.743579944530267,9.163023001014194,0.07157939652058144,0.04984335095633858,-0.02698331371419921,,,0.0029448047561609967,,24.052016899864565,2017-08-18,55.252645010694515,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-19,ETHUSDT,293.31,299.9,278.0,290.91,2146.19773,5.7423298842684405,7.671453057809121,0.06417386536177574,0.05342597955769787,-0.010429762676105805,-0.02698331371419921,,0.0013595550409434985,,24.02873195358425,2017-08-19,53.932054042825094,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-20,ETHUSDT,289.41,300.53,282.85,299.1,2510.13871,5.703449085754963,7.828093293547096,0.059722233660032875,0.05500004308328162,0.02776402465133777,-0.010429762676105805,,0.003546716117221596,,24.028241279475452,2017-08-20,53.729368322517374,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-21,ETHUSDT,299.1,346.52,294.6,323.29,5219.44542,5.705547582602867,8.560146433853358,0.159048783309719,0.08101222813989097,0.07777178759329417,0.02776402465133777,,0.009085333784212512,,24.11121392986931,2017-08-21,52.571930786350144,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-22,ETHUSDT,321.04,330.41,144.21,309.8,7956.35088,5.847940537021939,8.981725741565477,0.797371786630972,0.26010211776266123,-0.04262282524642831,0.07777178759329417,,0.004745505092543533,0.0031563163306838624,24.0944738413817,2017-08-22,51.87121142168414,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-23,ETHUSDT,312.25,324.99,309.41,315.74,8665.72569,5.800334307532633,9.067130948210131,0.046364281839692,0.20666765878191892,0.018992162120812454,-0.04262282524642831,0.043597372727042415,0.00209461650320177,0.0027687330542617316,24.119580563022463,2017-08-23,51.530665587092074,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-24,ETHUSDT,315.74,328.04,314.01,323.42,6753.27192,5.783794412625586,8.817782395312367,0.04281001936522785,0.16570324892774616,0.024032698046217063,0.018992162120812454,0.04040482880887094,0.0027254809620832917,0.0027862527134113048,24.134687568086058,2017-08-24,52.164131913424754,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-25,ETHUSDT,323.42,338.28,323.42,327.24,7125.96962,5.79313555216821,8.871501082895398,0.04492216676422361,0.1355079783868655,0.011742058495699708,0.024032698046217063,0.03848130094303834,0.0013235706546143424,0.002792913115578735,24.16203861156904,2017-08-25,52.9416606678746,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
2017-08-26,ETHUSDT,327.24,335.44,323.41,330.79,4877.68521,5.8238739549140215,8.492426044098222,0.03419839569445079,0.11018058271376183,0.01078988630104065,0.011742058495699708,0.038386068559699456,0.001270530499178034,0.003000652950651783,24.164914578678406,2017-08-26,52.57151858803014,0,0,7.6093665379542115,2.0794415416798357,5.0106352940962555,7.6093665379542115,2.0794415416798357,4.93147957537613
