Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,European_News_Index,SEPU
2019-07-22,BTC,10590.15,10683.16,10100.0,10340.31,40467.954839,9.28895744853581,10.608265701356986,0.0400645889337972,0.062059864897158,-0.0235271897973927,-0.0140388055004407,25.948070929170807,2019-07-22,67.63817597660073,0,0,5.438079308923196,5.676954346541496
2019-07-23,BTC,10343.08,10343.97,9822.0,9864.91,47624.37071,9.2764239489001,10.771099898903383,0.015159076877316,0.0503346678921975,-0.0459754107952276,-0.0235271897973927,25.914540334256102,2019-07-23,67.52395664437232,0,0,5.438079308923196,5.676954346541496
2019-07-24,BTC,9864.78,9937.0,9525.0,9763.28,43475.380377,9.24415902021547,10.679950088511408,0.0342773277359443,0.0463203328531342,-0.0103021720421169,-0.0459754107952276,25.883034896617943,2019-07-24,67.08769165207562,0,0,5.438079308923196,5.676954346541496
2019-07-25,BTC,9763.4,10175.0,9720.03,9879.87,37873.354728,9.204020443231364,10.542003102343394,0.0442895667944253,0.045812641338457,0.0119416835325834,-0.0103021720421169,25.89727624554815,2019-07-25,66.91015416176553,0,0,5.438079308923196,5.676954346541496
2019-07-26,BTC,9882.15,9889.98,9637.0,9824.0,27167.463217,9.227689010310796,10.20977533100216,0.0224342791891017,0.0399680508011181,-0.0056549327066045,0.0119416835325834,25.89021871683072,2019-07-26,66.70105440194789,0,0,5.438079308923196,5.676954346541496
2019-07-27,BTC,9824.0,10188.66,9333.0,9476.52,43809.778301,9.199277402370022,10.687612320329492,0.0630834953158104,0.0457469119297912,-0.0353705211726383,-0.0056549327066045,25.87873486757102,2019-07-27,66.7519124678328,0,0,5.438079308923196,5.676954346541496
2019-07-28,BTC,9478.92,9594.99,9165.0,9541.54,29401.022937,9.229030616097662,10.288784746496994,0.043749459286511,0.0452475487689711,0.0068611684458008,-0.0353705211726383,25.849452939668968,2019-07-28,66.816610558814,0,0,5.438079308923196,5.676954346541496
2019-07-29,BTC,9541.54,9729.0,9395.0,9507.64,29021.937411,9.168996366231774,10.27580728544338,0.0293961278052556,0.0412846935280423,-0.0035528855928919,0.0068611684458008,25.85976012386199,2019-07-29,66.62893388910537,0,0,5.438079308923196,5.676954346541496
2019-07-30,BTC,9509.07,9714.28,9402.0,9574.21,32536.368834,9.182866394975427,10.390113783704267,0.0300526413113105,0.0384766804738593,0.0070017375500124,-0.0035528855928919,25.863712065367036,2019-07-30,66.60169441417418,0,0,5.438079308923196,5.676954346541496
2019-07-31,BTC,9575.0,10109.8,9555.0,10080.53,39515.35456,9.181352246867464,10.58444459839396,0.0563869399615234,0.0429542453457753,0.0528837366216117,0.0070017375500124,25.89230733480113,2019-07-31,66.79796357687358,0,0,5.438079308923196,5.676954346541496
2019-08-01,BTC,10080.53,10467.86,9863.46,10374.99,41727.637028,9.221260529425171,10.638918946724718,0.0578186476224096,0.0466703459149339,0.0292107657037872,0.0528837366216117,25.93005104123985,2019-08-01,67.51621792116146,0,0,5.6240175061873385,5.892701026404893
2019-08-02,BTC,10375.0,10670.0,10281.35,10523.75,42990.444221,9.25606488946813,10.668733142560924,0.0353779400952791,0.0438472444600202,0.0143383270730863,0.0292107657037872,25.955689698765756,2019-08-02,68.1149058696509,0,0,5.6240175061873385,5.892701026404893
2019-08-03,BTC,10523.75,10904.77,10497.93,10816.86,33802.318824,9.2751913442958,10.4282846833783,0.0377598331910805,0.0423253916427853,0.0278522389832522,0.0143383270730863,25.975410948109577,2019-08-03,68.44834634612316,0,0,5.6240175061873385,5.892701026404893
2019-08-04,BTC,10816.86,11040.0,10552.0,10929.23,39924.745141,9.296955587170755,10.594751589618882,0.0423546573385055,0.0423327080667153,0.0103884121639734,0.0278522389832522,25.99132002736006,2019-08-04,68.77292060831465,0,0,5.6240175061873385,5.892701026404893
2019-08-05,BTC,10929.99,11937.52,10927.8,11828.8,65153.673713,9.309280319831087,11.08450396949737,0.0883660070689562,0.0538410328172756,0.0823086347345605,0.0103884121639734,26.042184241436004,2019-08-05,69.46187688198768,0,0,5.6240175061873385,5.892701026404893
2019-08-06,BTC,11830.0,12330.7,11226.7,11481.69,76705.389875,9.387441660180253,11.24772725705065,0.07116030898165,0.0581708518583692,-0.0293444812660623,0.0823086347345605,26.06542073561088,2019-08-06,70.1359004720002,0,0,5.6240175061873385,5.892701026404893
2019-08-07,BTC,11481.69,12141.17,11382.84,11975.03,69173.390353,9.419847366647485,11.144371535183094,0.063564871554733,0.0595193567824601,0.0429675422346362,-0.0293444812660623,26.069235273751193,2019-08-07,70.43871778906578,0,0,5.6240175061873385,5.892701026404893
2019-08-08,BTC,11975.04,12060.0,11521.0,11999.77,51207.257174,9.40435743558745,10.843636542662884,0.0435550685403861,0.0555282847219416,0.0020659655967458,0.0429675422346362,26.07693031236523,2019-08-08,70.78133529422566,0,0,5.6240175061873385,5.892701026404893
2019-08-09,BTC,11994.17,12045.68,11700.0,11879.99,39427.152588,9.397649470281175,10.582210009909538,0.0224472173827454,0.0472580178871425,-0.0099818579856114,0.0020659655967458,26.07681471963615,2019-08-09,71.64789484364886,0,0,5.6240175061873385,5.892701026404893
2019-08-10,BTC,11879.98,11985.0,11270.0,11309.31,42633.087048,9.396461368416016,10.660385922056491,0.0269241977537077,0.0421745628537838,-0.0480370774722874,-0.0099818579856114,26.055576362047137,2019-08-10,71.60870670748093,0,0,5.6240175061873385,5.892701026404893
2019-08-11,BTC,11309.24,11600.0,11112.11,11549.97,26772.90691,9.391411146868483,10.195145718964271,0.0420758937882685,0.042149895587405,0.0212798128267772,-0.0480370774722874,26.037227575316617,2019-08-11,70.83581292967753,0,0,5.6240175061873385,5.892701026404893
2019-08-12,BTC,11539.08,11577.89,11235.32,11396.08,17568.227075,9.358760377094455,9.773847269715253,0.0219055214686377,0.0370888020577132,-0.0133238441311968,0.0212798128267772,26.042285035073977,2019-08-12,70.84205567610434,0,0,5.6240175061873385,5.892701026404893
2019-08-13,BTC,11398.35,11456.16,10788.45,10892.71,33234.72968,9.356852523816482,10.411350682848502,0.0288564803651218,0.0350307216345653,-0.0441704515938814,-0.0133238441311968,26.014436117763704,2019-08-13,70.52359893830827,0,0,5.6240175061873385,5.892701026404893
2019-08-14,BTC,10893.36,10897.48,9928.1,10050.37,54451.847499,9.346282855583343,10.905072057978328,0.0342189859780497,0.0348277877204364,-0.0773306183676971,-0.0441704515938814,25.949308047340192,2019-08-14,70.31780330453275,0,0,5.6240175061873385,5.892701026404893
2019-08-15,BTC,10055.16,10460.0,9911.0,10293.93,38174.45112,9.296286848827542,10.549921751987398,0.0517254712134333,0.0390522085936856,0.0242339336760735,-0.0773306183676971,25.915662056064782,2019-08-15,70.70028490213319,0,0,5.6240175061873385,5.892701026404893
2019-08-16,BTC,10296.77,10536.03,9750.0,10331.54,51758.142918,9.255313737618916,10.854337049821698,0.070299666319142,0.0468640730250497,0.0036536094572239,0.0242339336760735,25.932480413851927,2019-08-16,70.9441973814512,0,0,5.6240175061873385,5.892701026404893
2019-08-17,BTC,10331.15,10465.14,10000.0,10216.02,29000.581201,9.262556090799473,10.275071150181578,0.0358068523737411,0.0440997678622226,-0.0111812953344806,0.0036536094572239,25.93417018037275,2019-08-17,70.99146590719303,0,0,5.6240175061873385,5.892701026404893
2019-08-18,BTC,10216.05,10500.0,10080.0,10306.78,24085.395172,9.25580501271704,10.089360926320213,0.0376487355814381,0.0424870097920265,0.0088840859747729,-0.0111812953344806,25.937711629414142,2019-08-18,70.5375146657887,0,0,5.6240175061873385,5.892701026404893
2019-08-19,BTC,10306.17,10930.0,10258.6,10915.54,37243.319217,9.259130536145614,10.525227857843396,0.0633466006845679,0.0477019075151618,0.0590640335778973,0.0088840859747729,25.969292702397336,2019-08-19,70.61118278189508,0,0,5.6240175061873385,5.892701026404893
2019-08-20,BTC,10914.73,10949.96,10560.0,10760.51,32298.921679,9.299266581170585,10.382789124102388,0.0271722088273978,0.0425694828432208,-0.0142026871780965,0.0590640335778973,25.986400406604076,2019-08-20,71.05454929642191,0,0,5.6240175061873385,5.892701026404893
2019-08-21,BTC,10760.51,10804.13,9858.0,10142.57,47355.719282,9.301091082269938,10.765442878690662,0.0535132907711125,0.0453054348251937,-0.0574266461348021,-0.0142026871780965,25.948067343701627,2019-08-21,70.97445377713541,0,0,5.6240175061873385,5.892701026404893
2019-08-22,BTC,10140.82,10242.0,9762.0,10099.88,34059.642738,9.28768374742064,10.43586846496613,0.0420948335317723,0.0445027845018384,-0.0042089923954186,-0.0574266461348021,25.917322099288008,2019-08-22,70.50186915372069,0,0,5.6240175061873385,5.892701026404893
2019-08-23,BTC,10099.9,10445.0,10019.79,10389.55,27550.336173,9.234252192022495,10.223770016793363,0.0410481402724058,0.0436391234444802,0.0286805387786786,-0.0042089923954186,25.93745473135089,2019-08-23,70.47990646028823,0,0,5.6240175061873385,5.892701026404893
2019-08-24,BTC,10388.16,10419.42,9890.0,10134.35,27692.456844,9.253878673990666,10.228915338989584,0.0368250337192974,0.0419356010131845,-0.0245631427732673,0.0286805387786786,25.932340487817235,2019-08-24,70.4402377992009,0,0,5.6240175061873385,5.892701026404893
2019-08-25,BTC,10134.61,10333.0,9906.97,10142.69,26271.657398,9.25142665157006,10.176245971591609,0.0367484197352859,0.0406388056937099,0.0008229437507092,-0.0245631427732673,25.924559998124423,2019-08-25,70.48017867435868,0,0,5.6240175061873385,5.892701026404893
2019-08-26,BTC,10142.69,10604.0,10137.93,10372.25,41687.511599,9.243097936214356,10.637956880894825,0.0448319167409306,0.041687083455515,0.0226330490234838,0.0008229437507092,25.943135282761517,2019-08-26,70.81830728594534,0,0,5.6240175061873385,5.892701026404893
2019-08-27,BTC,10373.6,10391.08,10051.08,10185.05,28402.775383,9.268986567408916,10.254242144128066,0.0217763695771758,0.0367094049859302,-0.0180481573429102,0.0226330490234838,25.93413955223225,2019-08-27,70.83769128538538,0,0,5.6240175061873385,5.892701026404893
2019-08-28,BTC,10185.69,10299.0,9601.01,9721.0,42110.555375,9.248703024793272,10.648053709741529,0.0388665821382481,0.0372486992740097,-0.0455618774576461,-0.0180481573429102,25.90335442523172,2019-08-28,71.00224678151001,0,0,5.6240175061873385,5.892701026404893
2019-08-29,BTC,9721.0,9724.0,9320.0,9498.44,35532.69491,9.239802082125802,10.478208534998812,0.0284957616380664,0.0350604648650239,-0.0228947639131775,-0.0455618774576461,25.865032148990593,2019-08-29,70.87532003926137,0,0,5.6240175061873385,5.892701026404893
2019-08-30,BTC,9499.01,9696.0,9350.41,9584.54,26834.318104,9.182352335436017,10.197436873593084,0.0336882137909089,0.0347174020964951,0.0090646464050938,-0.0228947639131775,25.86292424096663,2019-08-30,70.99212576334291,0,0,5.6240175061873385,5.892701026404893
2019-08-31,BTC,9582.76,9684.51,9420.75,9587.47,17130.290074,9.179468708309097,9.748603524858389,0.0243056233395261,0.0321144574072529,0.0003057006387368,0.0090646464050938,25.868361329076446,2019-08-31,71.05436632048516,0,0,5.6240175061873385,5.892701026404893
2019-09-01,BTC,9588.74,9830.0,9520.0,9724.98,19545.404843,9.178282980859592,9.880495491391915,0.0308146880638227,0.0317895150713953,0.0143426785168558,0.0003057006387368,25.879672291868467,2019-09-01,71.19053493834261,0,0,5.501258210544727,5.724920250114545
2019-09-02,BTC,9723.59,10450.0,9712.5,10340.0,44740.248093,9.193194213141211,10.708628780245554,0.0731057162520737,0.0421185653665649,0.0632412611645474,0.0143426785168558,25.92120245142666,2019-09-02,71.65186869516094,0,0,5.501258210544727,5.724920250114545
2019-09-03,BTC,10340.0,10773.0,10272.0,10615.28,47998.376781,9.254357257392956,10.77892247225572,0.046588319392658,0.0432360038730882,0.026622823984526,0.0632412611645474,25.962170740203437,2019-09-03,72.14016975016479,0,0,5.501258210544727,5.724920250114545
2019-09-04,BTC,10611.85,10799.0,10369.89,10567.02,43943.889026,9.284798282894192,10.69066884966882,0.0338112234152297,0.0408798087586236,-0.0045462766879441,0.026622823984526,25.970306885444376,2019-09-04,72.50144985295715,0,0,5.501258210544727,5.724920250114545
2019-09-05,BTC,10565.92,10900.0,10450.0,10564.49,33970.960639,9.28720881623276,10.433261339795116,0.0378501364474941,0.0401223906808412,-0.0002394241706744,-0.0045462766879441,25.967547554747146,2019-09-05,72.71245111507062,0,0,5.501258210544727,5.724920250114545
2019-09-06,BTC,10563.13,10905.87,10150.0,10298.73,58799.640959,9.296518068217235,10.98189102772862,0.053608983909207,0.0434940389879326,-0.025155970614767,-0.0002394241706744,25.96283219623122,2019-09-06,72.76233404076991,0,0,5.501258210544727,5.724920250114545
2019-09-07,BTC,10298.71,10558.0,10288.57,10455.88,27637.877392,9.29705645537095,10.226942480142576,0.0256644405496425,0.0390366393783601,0.0152591630230134,-0.025155970614767,25.95428386092486,2019-09-07,72.40484249162972,0,0,5.501258210544727,5.724920250114545
2019-09-08,BTC,10455.9,10592.5,10208.0,10381.18,23984.672018,9.264639145383562,10.085170239379462,0.0297250632175465,0.0367087453381567,-0.0071443054051881,0.0152591630230134,25.95401719667676,2019-09-08,71.88014224942445,0,0,5.501258210544727,5.724920250114545
2019-09-09,BTC,10381.24,10480.0,10068.5,10303.12,39835.727608,9.267901482500717,10.592519467193029,0.0329223632570869,0.0357621498178892,-0.0075193764100034,-0.0071443054051881,25.944669131501175,2019-09-09,71.62273880927121,0,0,5.501258210544727,5.724920250114545
2019-09-10,BTC,10302.58,10384.99,9953.0,10098.15,28915.412225,9.257223957875032,10.27213002693199,0.0289533613950948,0.0340599527121906,-0.0198939738642276,-0.0075193764100034,25.93059548283067,2019-09-10,71.48508936372926,0,0,5.501258210544727,5.724920250114545
2019-09-11,BTC,10098.19,10293.0,9880.0,10158.33,31953.824562,9.24811677338245,10.372047157242596,0.0372739513829627,0.0348634523798837,0.0059595074345302,-0.0198939738642276,25.92257381933562,2019-09-11,71.56814945041017,0,0,5.501258210544727,5.724920250114545
2019-09-12,BTC,10158.75,10448.81,10040.0,10415.01,34511.162755,9.23921933152656,10.449038108801757,0.0394308116947321,0.0360052922085958,0.0252679328196663,0.0059595074345302,25.939639336856256,2019-09-12,71.9623312417099,0,0,5.501258210544727,5.724920250114545
2019-09-13,BTC,10415.01,10439.0,10153.0,10342.06,30280.339776,9.254243375310551,10.318253928624491,0.0231083130144505,0.0327810474100595,-0.0070043139660932,0.0252679328196663,25.947037054760575,2019-09-13,72.03502640031427,0,0,5.501258210544727,5.724920250114545
2019-09-14,BTC,10344.13,10419.99,10222.33,10335.02,23621.533519,9.253304071408298,10.06991401224164,0.0164255204692334,0.0286921656748529,-0.0006807154474058,-0.0070043139660932,25.94739264638222,2019-09-14,71.78566466206877,0,0,5.501258210544727,5.724920250114545
2019-09-15,BTC,10332.81,10360.0,10252.15,10302.01,18047.654013,9.251481355614,9.800770983735042,0.0080945765369226,0.0235427683903704,-0.0031939947866573,-0.0006807154474058,25.94564406428891,2019-09-15,71.44490164122155,0,0,5.501258210544727,5.724920250114545
2019-09-16,BTC,10303.34,10355.0,10078.0,10251.31,28971.401657,9.245707515813471,10.274064472644406,0.022641932508746,0.0233175594199643,-0.004921369713289,-0.0031939947866573,25.93866894956979,2019-09-16,71.16346069006953,0,0,5.501258210544727,5.724920250114545
2019-09-17,BTC,10249.68,10275.0,10128.01,10187.82,22914.324563,9.245224773829683,10.039517520750568,0.0102889991156577,0.0200604193438876,-0.0061933548005084,-0.004921369713289,25.934810067637542,2019-09-17,70.28560703318612,0,0,5.501258210544727,5.724920250114545
2019-09-18,BTC,10187.48,10258.02,10100.0,10156.99,24250.249303,9.237469039364436,10.096182176848869,0.0124759281223095,0.0181642965384931,-0.0030261626137878,-0.0061933548005084,25.925941069555694,2019-09-18,69.33519103407208,0,0,5.501258210544727,5.724920250114545
2019-09-19,BTC,10156.41,10325.0,9653.0,10244.29,44826.282579,9.23581511764511,10.710549911092432,0.0642671149095078,0.0296900011312468,0.0085950660579563,-0.0030261626137878,25.92264058566867,2019-09-19,69.09969529509586,0,0,5.501258210544727,5.724920250114545
2019-09-20,BTC,10243.7,10281.0,10061.39,10168.59,25088.491069,9.242323417829232,10.130164496818582,0.0163950732087822,0.0263662691506306,-0.0073894823360135,0.0085950660579563,25.931684304089885,2019-09-20,69.33174944157717,0,0,5.501258210544727,5.724920250114545
2019-09-21,BTC,10167.92,10176.7,9900.0,9986.39,20544.175196,9.23805281054272,9.930332734296003,0.0159937110833779,0.0237731296338174,-0.0179179217570971,-0.0073894823360135,25.919525165299024,2019-09-21,69.24029385959156,0,0,5.501258210544727,5.724920250114545
2019-09-22,BTC,9985.15,10089.0,9853.97,10028.87,22049.275256,9.227856072522204,10.001035012126204,0.0218300846415435,0.023287368385749,0.0042537894073835,-0.0179179217570971,25.912364030084703,2019-09-22,69.62442993872779,0,0,5.501258210544727,5.724920250114545
2019-09-23,BTC,10028.05,10049.99,9615.77,9702.25,31937.232356,9.21920100040838,10.371527766668285,0.0217348442868388,0.0228992373610214,-0.0325679762525589,0.0042537894073835,25.89821742755756,2019-09-23,69.89691051117468,0,0,5.501258210544727,5.724920250114545
2019-09-24,BTC,9702.2,9794.99,7800.0,8493.14,94007.345203,9.215326918461852,11.45112819865678,0.1440371899007198,0.053183725495946,-0.1246216083898065,-0.0325679762525589,25.80833448682378,2019-09-24,70.5303021339892,0,0,5.501258210544727,5.724920250114545
2019-09-25,BTC,8497.55,8730.0,8215.64,8430.05,60783.892258,9.189626309449077,11.01508010288701,0.0500802747714703,0.0524078628148271,-0.0074283480550185,-0.1246216083898065,25.74918376932328,2019-09-25,70.52966376195992,0,0,5.501258210544727,5.724920250114545
2019-09-26,BTC,8430.05,8465.99,7750.0,8063.73,67930.853749,9.074520648833648,11.126245610176442,0.0609400336393769,0.0545409055209645,-0.0434540720399048,-0.0074283480550185,25.71228958299687,2019-09-26,70.04240603047656,0,0,5.501258210544727,5.724920250114545
2019-09-27,BTC,8063.49,8265.0,7852.15,8177.91,43882.924625,9.0438122398848,10.689280562692277,0.0484193676590501,0.0530105210554859,0.0141597002875841,-0.0434540720399048,25.703463401050616,2019-09-27,69.68917432275644,0,0,5.501258210544727,5.724920250114545
2019-09-28,BTC,8177.47,8315.0,8001.09,8198.81,34473.605165,9.019785010255124,10.447949242524656,0.0342654979778625,0.0483242652860801,0.0025556652005218,0.0141597002875841,25.71562438571562,2019-09-28,69.61492286995562,0,0,5.501258210544727,5.724920250114545
2019-09-29,BTC,8199.38,8229.13,7890.0,8043.82,31544.211388,9.025816391627028,10.359145376904523,0.0299173729652904,0.0437225422058827,-0.0189039628921757,0.0025556652005218,25.70482535680456,2019-09-29,69.70975600487144,0,0,5.501258210544727,5.724920250114545
2019-09-30,BTC,8043.04,8337.26,7710.0,8289.34,55865.48726,9.01543557726924,10.930702067041317,0.0766423260983266,0.0519524881789937,0.0305228113010982,-0.0189039628921757,25.704911141053906,2019-09-30,69.38127262259584,0,0,5.501258210544727,5.724920250114545
2019-10-01,BTC,8289.97,8500.0,8173.05,8292.44,43479.58742,9.028489904202369,10.680046852229683,0.0344582062685593,0.0475789177013851,0.0003739742850457,0.0305228113010982,25.733788224826917,2019-10-01,69.42812866662433,0,0,5.5254529391317835,5.6539736081356775
2019-10-02,BTC,8292.67,8373.91,8151.22,8359.94,26243.386644,9.047821442478408,10.17516929890679,0.0264150585082606,0.042287952903104,0.0081399443348399,0.0003739742850457,25.730830725705516,2019-10-02,69.50334547014737,0,0,5.5254529391317835,5.6539736081356775
2019-10-03,BTC,8360.0,8393.0,8060.0,8223.96,30488.284058,9.032876198969388,10.325097759553064,0.0299239648733145,0.0391969558956566,-0.0162656669784713,0.0081399443348399,25.724608863566687,2019-10-03,69.46294600760275,0,0,5.5254529391317835,5.6539736081356775
2019-10-04,BTC,8224.43,8232.41,8005.0,8137.13,26476.330404,9.035153304082828,10.184006420538497,0.0216768794102832,0.0348169367743132,-0.0105581739210792,-0.0162656669784713,25.711481353379096,2019-10-04,69.20164232454837,0,0,5.5254529391317835,5.6539736081356775
2019-10-05,BTC,8137.09,8183.41,8012.98,8126.19,21907.615564,9.015834081910166,9.994589598004533,0.0183056289144236,0.0306891098093408,-0.0013444543715045,-0.0105581739210792,25.708380274172903,2019-10-05,69.02036059810347,0,0,5.5254529391317835,5.6539736081356775
2019-10-06,BTC,8127.55,8153.87,7785.0,7854.25,34676.104049,9.009864213146107,10.453806084589637,0.0230438552077969,0.0287777961589548,-0.033464637179293,-0.0013444543715045,25.69069813331286,2019-10-06,68.8354228369309,0,0,5.5254529391317835,5.6539736081356775
2019-10-07,BTC,7855.3,8299.92,7762.0,8190.09,52202.072297,9.006247940156692,10.862877472258983,0.0658074320847014,0.0380352051403915,0.0427590158194608,-0.033464637179293,25.696889039759796,2019-10-07,68.50102739441317,0,0,5.5254529391317835,5.6539736081356775
2019-10-08,BTC,8190.82,8325.0,8088.75,8168.39,35452.657423,9.02400115518402,10.475953491717716,0.0243033030854003,0.0346022296266437,-0.0026495435337096,0.0427590158194608,25.71820852758482,2019-10-08,68.33203846912316,0,0,5.5254529391317835,5.6539736081356775
2019-10-09,BTC,8170.79,8670.0,8115.0,8560.74,55038.704378,9.027018314848643,10.915791932686268,0.0654945742219018,0.0423253157754582,0.0480327212584119,-0.0026495435337096,25.741379060909335,2019-10-09,68.28529070036268,0,0,5.5254529391317835,5.6539736081356775
2019-10-10,BTC,8562.15,8644.0,8414.52,8558.03,39137.946167,9.067624069774588,10.574847765556909,0.0234546868050354,0.0376076585328525,-0.0003165614187558,0.0480327212584119,25.761570999424823,2019-10-10,68.67646591984862,0,0,5.5254529391317835,5.6539736081356775
2019-10-11,BTC,8557.82,8779.51,8212.38,8258.5,50405.284418,9.064620717626775,10.82785129812662,0.0440294661595171,0.0392131104395187,-0.0349998773082124,-0.0003165614187558,25.74968604335694,2019-10-11,68.83210276222069,0,0,5.5254529391317835,5.6539736081356775
2019-10-12,BTC,8257.95,8400.0,8250.0,8300.09,21339.334098,9.080175876415764,9.968307319964005,0.017695814428469,0.0338337864367563,0.0050360234909487,-0.0349998773082124,25.731324341768428,2019-10-12,68.74719925198289,0,0,5.5254529391317835,5.6539736081356775
2019-10-13,BTC,8301.98,8451.37,8160.0,8275.01,27840.739953,9.035986984831403,10.234255692866698,0.0294472697324463,0.0327371572606788,-0.0030216539820652,0.0050360234909487,25.729756056624275,2019-10-13,68.58709859698206,0,0,5.5254529391317835,5.6539736081356775
2019-10-14,BTC,8275.24,8388.85,8203.0,8348.2,29810.663253,9.042083837387056,10.302621435770462,0.0214319029146713,0.0299108436741769,0.0088447023024746,-0.0030216539820652,25.731240422655443,2019-10-14,68.206281004554,0,0,5.5254529391317835,5.6539736081356775
2019-10-15,BTC,8346.86,8403.0,8090.0,8159.29,32773.062476,9.034658722128562,10.397362190972968,0.0228260901929971,0.0281396553038819,-0.0226288301669821,0.0088447023024746,25.723951753229887,2019-10-15,68.12102866641256,0,0,5.5254529391317835,5.6539736081356775
