time,open,high,low,close,Volume
1550620800,68302643384.86,69612527764.54001,67828635117.24,69164843539.92,8643019013.39625
1550707200,69131890839.78,69975386469,67921932690,68476365210.33,7766423433.61349
1550793600,68476300777.5,69421346221.5,68194928592,69273375696,7820244269.63408
1550880000,69189743486,72904844647,68713484475,72167196153,8913600656.62571
1550966400,72174409732,73508521479.87999,65231024350.12,65528956661.76,10814171010.7042
1551052800,65547521380.92,67760028524.79,65547521380.92,67076839468.62,9511404773.2843
1551139200,67073417070.810005,67222503058.439995,66113226045.649994,66728534998.13,7924296347.68747
1551225600,66689734679,67091375332,64114984520,66735220000,8291338065.01319
1551312000,66733753087.5,68712493612,65900349591.25,66593066849.24999,8402501987.22866
1551398400,66606235531.600006,67519309038.36,66606235531.600006,66892910399.439995,7632234892.28949
1551484800,66899148100,67078160925,66071718850,66975215375,7606772256.36068
1551571200,66990300740.67,67088864721.24,66094967327.149994,66580935188.57,7219844902.33795
1551657600,66588129632.5,66865927933,64573608750,65027293261,9006988721.18545
1551744000,65120642914.88,68122974930.08,64931909840,67580674865.76,10143299767.8523
1551830400,67586685741.75,68030968469.75001,66979136141,67669813008.5,9179607659.47028
1551916800,67709657698.71,68366835069.64,67309094117.979996,67761156219.62,9581319319.84147
1552003200,67767823525.5,68730222420,66303395180.28,67534914204,10599513970.0068
1552089600,67545249721.399994,69403086895.56,67424827837.95,68868835649.12999,10779397955.0066
1552176000,68890490627,68890666442.5,68040598500,68551737792.390785,9705856806.0013
1552262400,68574916800,68758838243.52,67081390278.72,67715972008.8,10120571095.3373
1552348800,67706374073.520004,68163762836.64,66823425600,67915812757.439995,9799600479.34101
1552435200,67945399781.28,68060593072.38,67286951412,67725916991.520004,9469212707.09147
1552521600,67726792710.5,68596027500,66573324125,67819837065.75,10469324856.8459
1552608000,67842387574.5,68728604521.5,67687941667.5,68621125650,9380980700.41301
1552694400,68615409026.88,71021726496.24,68593594188,70194521880,9855791105.44066
1552780800,70235784545.04001,70244581788.54001,69147389579.22,69770058474.15,8226140954.359
1552867200,69777989374.15,70664852318.95,69266107567.32,69857877425.12999,9629886639.38101
1552953600,69866512153.37999,70617975020.78,69543928678.92,70417526260.6,9318862912.33435
1553040000,70379091168.75,71262290531.25,69763949325,70965720000,10163085082.7254
1553126400,70974987832.7,71455007653.19,68950173753.09,69970061849.87001,10816119133.0298
1553212800,69978063545,70413246785,69782125460,70183332015,9256360867.54337
1553299200,70192745011.6,70433951143.5,69738678869.87001,70116157663.15,9567175148.5279
1553385600,70053067747,70078775682.5,69499466725,69931395257.75,9152061206.66614
1553472000,69926287120.34,70082840349.27,67949208266.350006,68832351621.9,10338383028.1764
1553558400,68826092948.25,69068430284.25,68384919237,69037785882.75,10646704721.3117
1553644800,69024332011,71053060700,68956167572.5,70935930592.5,10897237059.4146
1553731200,70938348201.25,70938348201.25,70373423125,70687152953.75,9366530576.80613
1553817600,70690348518.25,72196092739,70604728804.75,71926196852,10880257379.5994
1553904000,71935402812.08,72757327389.37999,71132682903.36,72132558996.86,9734183207.93964
1553990400,72138781760.5,72295428227.75,71832184625.5,72156226080.25,9041245474.72359
1554076800,72156226080.25,73089761494.75,71407001357.25,72888006483.5,10148401078.3493
1554163200,72888006483.5,89699396975.5,72794793906.25,86407530495,21250789808.6377
1554249600,86435349477.22,94111543028.22,84605577600,87724350704.28,22932925898.1185
1554336000,87706683162,89418883517.25,84305022474.75,86512214964,18346949601.4513
1554422400,86521721140.16,89337738997.42,86158017087.1,88872134342,16785487038.966
1554508800,88880704042,92378805942.79999,86716958753.36,88943472402.72,16951205497.9733
1554595200,88970427898.75,92870401447.5,88682298551.24998,91623369167.50002,16604199264.2181
1554681600,91632867804.37001,94348517950,90508621445.62001,93253017027.56,17133697884.5083
1554768000,93261590549.25,93261590549.25,90779560167,91622953138.49998,14696462282.1201
1554854400,91510120330.74,96503999550.18001,91129123611.54001,93830143408.35,15521675324.231
1554940800,93960938506.5,94325924072.25,87683151494.25,88991560359,16607359212.244
1555027200,89000903244.54001,90277871882.1,86512772725.68001,89828515827.95999,13679824181.0656
1555113600,89870634489.99998,90722181283.5,88893319482.5,89447172489.99998,10813826605.5091
1555200000,89424260611.37999,91545284208.78,88528913379,91078906058.37001,10339479315.2271
1555286400,91115888929.5,91590784500,87355372500,88888238693,12284164357.016
1555372800,88819067737.5,92306231250,88649986725,91841170218.75,11578517563.2326
1555459200,91817975047.5,93054436353.75,91386405041.25,92599566862.5,12425792033.6415
1555545600,92354916239.52,93833700677.76,92271064907.52,93273220721.76,13244883425.8389
1555632000,93283416135,94606119370,91759094227.5,93334791821.25,13754063133.6718
1555718400,93395532744.95999,94603944426.24,92975307759.36,93955773870.72,13173963863.5852
1555804800,93950239824.75,94335902010.74998,92098566893.25,93524139616.5,13676347322.5624
1555891200,93533206813.62001,96071512677.62999,92835804054.49,95188677430,14602170358.7844
1555977600,95169717215.99998,99682104949,94788401113,97814910025,15878748603.9431
1556064000,97825499159,99350398782.95999,94968939826.36,96181193517.92,17004169805.7348
1556150400,96199488802.31999,97432364884.79999,87905884228.56,90772996826.16,15278091764.3363
1556236800,90782374460.91,93468516378.39,89152032602.54999,90816825768.06,16779175384.8298
1556323200,90977938450,92186501470,90456171403.5,91422845129,13074434022.8029
1556409600,91378879111.5,92128109371.5,90185765263.5,91127250835.50002,12808259694.7321
1556496000,91126119298.5,91708449591,89743548774,91014248259,13716321859.4669
1556582400,91023389260.5,93412332123.50002,90726804019,93082164524.5,13862257495.9989
1556668800,93142206121.5,94716123907.5,93142206121.5,94215347954.25,13646819958.8364
1556755200,94203135337.5,95845726068.75,93823559156.25,95309687418.75,14622887856.3667
