time,open,high,low,close,Volume
1393632000,106785338.4579072,109384005.02476801,106109872.77987841,108093271.42010881,83931.6794027
1393718400,108093271.42010881,108093271.42010881,105211597.2427776,105626727.19073279,76383.8841417
1393804800,105626727.19073279,122870646.7049472,105626727.19073279,121853539.243008,76383.8841417
1393891200,121853539.243008,142352046.277632,119341651.2528384,126201849.5453184,76383.8841417
1393977600,126201849.5453184,126201849.5453184,121171819.2531456,125275429.60496639,76383.8841417
1394064000,125275429.60496639,126011093.0343936,122887846.06248961,124428752.1404928,76383.8841417
1394150400,124428752.1404928,125218359.0094848,116008884.8345088,117172968.6245376,76383.8841417
1394236800,117172968.6245376,118046226.914304,112254734.1563904,113505596.5231104,76383.8841417
1394323200,113505596.5231104,121201527.23435521,111014035.04640001,115399871.219712,30956.2751261
1394409600,115399871.219712,117165150.73474559,111956872.5553152,115266185.3042688,30956.2751261
1394496000,115266185.3042688,115929142.3586304,110095432.99584,110958528.0288768,30956.2751261
1394582400,110958528.0288768,118203366.4991232,110729463.8579712,112321968.00860159,30956.2751261
1394668800,112321968.00860159,113386764.59827201,111516725.3600256,112092122.0487168,30956.2751261
1394755200,112092122.0487168,112194536.404992,110641121.70332159,111071887.4308608,30956.2751261
1394841600,111071887.4308608,112867656.7160832,110891294.1766656,112457217.50200321,30956.2751261
1394928000,112457217.50200321,113156918.6383872,111364276.5090816,111935764.2528768,46217.3610433
1395014400,111935764.2528768,112180464.2033664,109636522.8650496,110323715.3777664,46217.3610433
1395100800,110323715.3777664,110401112.4867072,106987821.80352,109796007.81680639,46217.3610433
1395187200,109796007.81680639,111303296.968704,108694467.1451136,109050181.13064961,46217.3610433
1395273600,109050181.13064961,109441075.6202496,106047329.6615424,107140270.65446399,46217.3610433
1395360000,107140270.65446399,108534982.1933568,103420518.69143039,103981843.178496,46217.3610433
1395446400,103981843.178496,104554112.7112704,101026680.83712,101816287.706112,46217.3610433
1395532800,101816287.706112,101816287.706112,99136315.0854144,99136315.0854144,160920.770779
1395619200,99136315.0854144,101038407.671808,96568920.0777216,100699893.0438144,160920.770779
1395705600,100699893.0438144,100962574.1408256,98778255.7329408,100571679.6512256,160920.770779
1395792000,100571679.6512256,100571679.6512256,98217713.0348544,98713367.2476672,160920.770779
1395878400,98713367.2476672,98713367.2476672,82878231.4739712,82878231.4739712,160920.770779
1395964800,82878231.4739712,86855192.0111616,80197477.0642944,82695292.85283841,160920.770779
1396051200,82695292.85283841,83101823.1220224,81051972.41856,81577334.6125824,160920.770779
1396137600,81138750.9952512,81138750.9952512,73035586.40474112,75511355.74407168,135045.779486
1396224000,75511355.74407168,77421969.83033855,68145965.41323264,68634036.27294719,135045.779486
1396310400,68634036.27294719,72854367.71936256,68465326.21123584,68465326.21123584,135045.779486
1396396800,68465326.21123584,70507515.38270208,61553920.740618244,61724116.20139008,135045.779486
1396483200,61724116.20139008,62756312.190627836,58770830.15356416,62415608.55349248,135045.779486
1396569600,62415608.55349248,64532927.64585984,60498974.692085765,62976151.25157889,135045.779486
1396656000,62976151.25157889,65020763.96888064,62710968.42983423,65020763.96888064,135045.779486
1396742400,65020763.96888064,65395866.3211008,63730030.364221446,64412532.143063046,97488.050727
1396828800,64412532.143063046,64613373.73181951,62613166.62853633,62822373.35937024,97488.050727
1396915200,62822373.35937024,63912265.37527295,62478386.208522245,62618248.25690112,97488.050727
1397001600,62618248.25690112,63749184.19421184,61248710.32313856,61614665.74430208,97488.050727
1397088000,61614665.74430208,62040193.48568065,50191946.969210885,50191946.969210885,97488.050727
1397174400,50191946.969210885,56176854.32057856,48136467.38509824,51569850.045050874,97488.050727
1397260800,51569850.045050874,52705398.53733888,48793795.5588096,49064138.18781696,97488.050727
1397347200,49064138.18781696,49348240.30285824,45471348.75500544,46841746.65664512,171182.588867
1397433600,46841746.65664512,51323586.51660288,46476963.9189504,51323586.51660288,171182.588867
1397520000,51323586.51660288,60346213.125550084,50074131.37004544,60346213.125550084,171182.588867
1397606400,60346213.125550084,61133943.700992,53748383.2144896,55415079.13924608,171182.588867
1397692800,55415079.13924608,55900491.91643136,48658155.1709184,49618817.46855936,171182.588867
1397779200,49618817.46855936,49877980.51516416,47566465.04036352,48644864.758272,171182.588867
1397865600,48644864.758272,51345711.144714236,48113091.89462016,50628185.219604485,171182.588867
1397952000,50628185.219604485,51096242.28145152,48317998.78606848,48665269.450629115,185901.609809
1398038400,48665269.450629115,49570268.37295104,47889656.6043648,48121769.75228928,185901.609809
1398124800,48121769.75228928,48721480.0782336,47434889.955164164,47434889.955164164,185901.609809
1398211200,47434889.955164164,47793183.844331525,47274779.572224,47771528.28960768,185901.609809
1398297600,47771528.28960768,47771528.28960768,45969582.871449605,47381650.12568064,185901.609809
1398384000,47381650.12568064,47457874.55115264,41784666.465792,43417120.03325952,185901.609809
1398470400,43417120.03325952,43472157.9773952,42048520.246272,42048520.246272,185901.609809
