Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,σ_Rt,Amihud,σ_LIQt,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,Year_x,Month_x,European_News_Index,Year_y,Month_y,SEPU
2017-12-02,BNBUSDT,2.0526,2.1199,1.975,2.0797,241150.68,0.7601046486848263,12.39317724531483,0.06538253891725826,0.11553852761168784,0.013067652800741947,0.051326627165340845,0.06846619045103475,0.0010544231347681323,0.0027542424355794497,19.134623593281194,2017-12-02,60.47694457079464,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-03,BNBUSDT,2.0797,2.4,2.0438,2.2617,346006.6,0.7513689177600698,12.754213129002443,0.1574086402227474,0.12600605576445273,0.08389309036189052,0.013067652800741947,0.07179845356941032,0.006577676687174204,0.00292374315440279,19.23029594717132,2017-12-03,60.38191636809423,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-04,BNBUSDT,2.2617,2.5898,2.2617,2.55,384958.49,0.8754687373538999,12.860890789275306,0.1354639097489738,0.128370519260583,0.11997661626670598,0.08389309036189052,0.07792304018130834,0.009328795200310266,0.002933911233227848,19.2918319992652,2017-12-04,60.18837758415906,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-05,BNBUSDT,2.5305,2.75,2.5,2.612,428655.47,0.9515806526526026,12.968408775019299,0.09197672337113318,0.11927207028822054,0.024022852243849938,0.11997661626670598,0.04357862100638764,0.0018524132498140033,0.0033162260379293465,19.36641497065278,2017-12-05,60.46295872214416,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-06,BNBUSDT,2.6,2.8,2.3272,2.5134,379335.63,1.0116009116784799,12.846176659463522,0.14912541013605662,0.12673540525017957,-0.03847979321527759,0.024022852243849938,0.05578365551841723,0.002995427685242854,0.003123014724578663,19.383648183111035,2017-12-06,62.42166308093099,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-07,BNBUSDT,2.5393,2.84,2.4001,2.6625,533510.45,1.0296194171811581,13.187233937160975,0.1571120503695871,0.13432956653003145,0.05762911283663642,-0.03847979321527759,0.05604631619433601,0.004370068288107063,0.0031203828416551576,19.4036506345947,2017-12-07,67.86405319634599,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-08,BNBUSDT,2.6489,2.8,2.206,2.79,649804.35,1.0438040521731147,13.384426596562227,0.23706181828186473,0.16001262946798978,0.0467760647977307,0.05762911283663642,0.05405771340839039,0.003494812755725006,0.0027385315701199836,19.37798178639918,2017-12-08,68.88632708345762,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-09,BNBUSDT,2.789,2.81,2.1777,2.65,477826.16,1.0296194171811581,13.077002263316885,0.22467124130187988,0.1761772824264623,-0.05148195583514345,0.0467760647977307,0.06391816917630942,0.0039368316070081824,0.00259850714658243,19.368842050168936,2017-12-09,66.73186297236268,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-10,BNBUSDT,2.65,2.6648,2.1315,2.4619,562267.17,1.0331844833456545,13.239732407372182,0.18061202383382344,0.17728596777830258,-0.07362623044501775,-0.05148195583514345,0.05555552785593868,0.005561005931209078,0.0012586108186646242,19.320855334197198,2017-12-10,66.37770592749878,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-11,BNBUSDT,2.4616,2.78,2.4505,2.687,381605.55,0.9801290078973328,12.852142762475662,0.12554790393115636,0.16435145181651603,0.08749192008024108,-0.07362623044501775,0.06720460005081069,0.0068075745575820095,0.0014180434991848247,19.359423128881524,2017-12-11,67.07847716677298,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-12,BNBUSDT,2.687,2.7397,2.4545,2.5547,541865.92,1.0224509277025455,13.202773869744485,0.07586990175827683,0.14223106430195623,-0.05049052970132751,0.08749192008024108,0.06890600157429246,0.0038242364975311556,0.0012717613235931808,19.387735116246727,2017-12-12,64.06360160355003,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-13,BNBUSDT,2.5547,2.74,2.265,2.719,702146.43,1.0078484253545203,13.461897250999723,0.18793543447767594,0.15365715684588616,0.06232936571830697,-0.05049052970132751,0.06967754714568555,0.004630058048740358,0.0012640777044034034,19.390274775548605,2017-12-13,61.42747531416699,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-14,BNBUSDT,2.7194,3.1521,2.6981,3.1519,998488.09,1.007957920399979,13.813997503875031,0.1555194716592929,0.15412273554923783,0.1477412799536975,0.06232936571830697,0.09111375539736588,0.010695041743872756,0.0025963863785818503,19.492950805798113,2017-12-14,58.47240352910137,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-15,BNBUSDT,3.1518,4.399,2.99,4.12,919574.18,1.1480688973807023,13.731665994052017,0.38160587807173924,0.2109935211798632,0.2678477177574039,0.1477412799536975,0.1269827742063551,0.019505842763246958,0.005904030727432847,19.705406110318922,2017-12-15,59.10295930195918,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-16,BNBUSDT,4.16,4.7201,3.8172,4.6378,775606.79,1.4813772423665827,13.561400956824949,0.20872000379862937,0.21042514183455474,0.11838695250676315,0.2678477177574039,0.10471695662415852,0.008729699304936736,0.0057272059145086355,19.889205463614704,2017-12-16,59.792117446283484,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-17,BNBUSDT,4.63,6.7,4.596,5.999,1555662.04,1.5518299858137126,14.25741176218614,0.3758390824772226,0.2517786269952217,0.2573526728027578,0.11838695250676315,0.12061260573448872,0.018050448222679163,0.006622990950698541,20.105911810695165,2017-12-17,59.51041304140068,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-18,BNBUSDT,5.999,6.1,4.75,6.0,1430171.07,1.9021075263969205,14.173304624451697,0.24230840275210225,0.24941107093444181,0.00016668055709891268,0.2573526728027578,0.10601695247736992,1.1760176015080945e-05,0.007555524878582974,20.17106464126606,2017-12-18,57.225346030404836,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-19,BNBUSDT,5.98,6.463,5.2725,5.6999,1784870.53,1.8082887711792655,14.394856438352404,0.16008674329722797,0.22707998902513835,-0.05131083840109489,0.00016668055709891268,0.13048862832022207,0.003564525886092671,0.007725231449165968,20.199547120980846,2017-12-19,53.684118070753534,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-20,BNBUSDT,5.69,5.7,4.68,5.1502,1397302.05,1.8660936062807585,14.150053828182614,0.13803793073130827,0.20481947445168083,-0.10141308195391628,-0.05131083840109489,0.15793708748880914,0.007166974994252827,0.007804099286365172,20.094876270859967,2017-12-20,50.74880732457733,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-21,BNBUSDT,5.1819,5.6899,4.42,5.1596,996548.76,1.7404661748405046,13.8120533486973,0.219600368866842,0.20851469805547113,0.0018235082358001506,-0.10141308195391628,0.13017580034647458,0.00013202296499760746,0.006779282467393615,20.060391411508977,2017-12-21,48.530420524450115,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-22,BNBUSDT,5.1596,5.1996,3.25,4.2912,1599471.66,1.73869267329136,14.285183920177857,0.3634293077438147,0.24724335047755702,-0.18429264300362172,0.0018235082358001506,0.14973938076976648,0.012900963966120723,0.007276863931362945,19.942389582414695,2017-12-22,48.58913834278274,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-23,BNBUSDT,4.2912,4.998,4.17,4.4,964500.62,1.648581699551727,13.779365754147829,0.17074569744474657,0.22811893721935442,0.025038126818993155,-0.18429264300362172,0.07936750224517725,0.0018170739688404196,0.004993112950107248,19.976782922170795,2017-12-23,48.64632548012319,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-24,BNBUSDT,4.4,5.2,3.8,5.181,1047106.95,1.6090378324127608,13.861541633632955,0.3128009217931588,0.2492894333628055,0.16339354690843574,0.025038126818993155,0.11884364565604962,0.011787545081709077,0.0052920688253921076,20.027974229316374,2017-12-24,48.25358975957563,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-25,BNBUSDT,5.1899,6.88,5.029,6.4631,1480881.6,1.6486586255873816,14.208148144071641,0.3102408076514337,0.2645272769349626,0.22111099101910714,0.16339354690843574,0.15351507282436308,0.015562266720266837,0.0062620924986972444,20.216896292783254,2017-12-25,47.56391197349473,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-26,BNBUSDT,6.4631,10.793,6.35,9.254,3081660.72,1.9286186519452522,14.940979204441666,0.5278766630313951,0.3303646234590707,0.35894681163304937,0.22111099101910714,0.19067653563770856,0.024024316393288427,0.00891192083594666,20.525165108338946,2017-12-26,48.68034354225031,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-27,BNBUSDT,9.2861,11.3,8.2605,10.0731,2851073.22,2.378897775843209,14.863206049781793,0.29106144415523927,0.32053882863311284,0.0848126139554968,0.35894681163304937,0.18526661538352784,0.005706212621384061,0.007764377232052871,20.676616301339763,2017-12-27,49.36235881986447,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
2017-12-28,BNBUSDT,10.07,10.25,7.8,9.25,2593236.47,2.424802725718295,14.76841725588916,0.21998051271896268,0.2953992496545753,-0.08524495291597076,0.0848126139554968,0.15569103805750042,0.005772111624350123,0.00812961780042216,20.651983535020843,2017-12-28,48.65062713893388,0,0,7.6093665379542115,2.4849066497880004,5.153291594497779,7.6093665379542115,2.4849066497880004,4.991169952272935
